Time,GSR
'0:0:0.0,4.0900
'0:0:0.1,4.0907
'0:0:0.2,4.0917
'0:0:0.3,4.0949
'0:0:0.4,4.0956
'0:0:0.5,4.1013
'0:0:0.6,4.1120
'0:0:0.7,4.1205
'0:0:0.8,4.1216
'0:0:0.9,4.1195
'0:0:1.0,4.1177
'0:0:1.1,4.1152
'0:0:1.2,4.1131
'0:0:1.3,4.1113
'0:0:1.4,4.1088
'0:0:1.5,4.1074
'0:0:1.6,4.1091
'0:0:1.7,4.1077
'0:0:1.8,4.1056
'0:0:1.9,4.1045
'0:0:2.0,4.1034
'0:0:2.1,4.1020
'0:0:2.2,4.1002
'0:0:2.3,4.0995
'0:0:2.4,4.0999
'0:0:2.5,4.1010
'0:0:2.6,4.1031
'0:0:2.7,4.1063
'0:0:2.8,4.1098
'0:0:2.9,4.1141
'0:0:3.0,4.1188
'0:0:3.1,4.1230
'0:0:3.2,4.1277
'0:0:3.3,4.1324
'0:0:3.4,4.1367
'0:0:3.5,4.1410
'0:0:3.6,4.1442
'0:0:3.7,4.1471
'0:0:3.8,4.1492
'0:0:3.9,4.1518
'0:0:4.0,4.1539
'0:0:4.1,4.1557
'0:0:4.2,4.1572
'0:0:4.3,4.1579
'0:0:4.4,4.1583
'0:0:4.5,4.1583
'0:0:4.6,4.1586
'0:0:4.7,4.1583
'0:0:4.8,4.1583
'0:0:4.9,4.1579
'0:0:5.0,4.1575
'0:0:5.1,4.1568
'0:0:5.2,4.1561
'0:0:5.3,4.1561
'0:0:5.4,4.1554
'0:0:5.5,4.1550
'0:0:5.6,4.1547
'0:0:5.7,4.1543
'0:0:5.8,4.1536
'0:0:5.9,4.1532
'0:0:6.0,4.1529
'0:0:6.1,4.1525
'0:0:6.2,4.1525
'0:0:6.3,4.1525
'0:0:6.4,4.1529
'0:0:6.5,4.1532
'0:0:6.6,4.1539
'0:0:6.7,4.1547
'0:0:6.8,4.1579
'0:0:6.9,4.1586
'0:0:7.0,4.1550
'0:0:7.1,4.1532
'0:0:7.2,4.1550
'0:0:7.3,4.1557
'0:0:7.4,4.1565
'0:0:7.5,4.1583
'0:0:7.6,4.1619
'0:0:7.7,4.1633
'0:0:7.8,4.1637
'0:0:7.9,4.1633
'0:0:8.0,4.1637
'0:0:8.1,4.1633
'0:0:8.2,4.1626
'0:0:8.3,4.1622
'0:0:8.4,4.1612
'0:0:8.5,4.1604
'0:0:8.6,4.1604
'0:0:8.7,4.1597
'0:0:8.8,4.1594
'0:0:8.9,4.1583
'0:0:9.0,4.1572
'0:0:9.1,4.1561
'0:0:9.2,4.1554
'0:0:9.3,4.1547
'0:0:9.4,4.1539
'0:0:9.5,4.1536
'0:0:9.6,4.1532
'0:0:9.7,4.1518
'0:0:9.8,4.1503
'0:0:9.9,4.1489
'0:0:10.0,4.1478
'0:0:10.1,4.1467
'0:0:10.2,4.1464
'0:0:10.3,4.1467
'0:0:10.4,4.1474
'0:0:10.5,4.1478
'0:0:10.6,4.1496
'0:0:10.7,4.1510
'0:0:10.8,4.1529
'0:0:10.9,4.1550
'0:0:11.0,4.1572
'0:0:11.1,4.1597
'0:0:11.2,4.1622
'0:0:11.3,4.1651
'0:0:11.4,4.1688
'0:0:11.5,4.1724
'0:0:11.6,4.1768
'0:0:11.7,4.1815
'0:0:11.8,4.1866
'0:0:11.9,4.1910
'0:0:12.0,4.1957
'0:0:12.1,4.1997
'0:0:12.2,4.2034
'0:0:12.3,4.2063
'0:0:12.4,4.2089
'0:0:12.5,4.2100
'0:0:12.6,4.2115
'0:0:12.7,4.2126
'0:0:12.8,4.2107
'0:0:12.9,4.2115
'0:0:13.0,4.2115
'0:0:13.1,4.2107
'0:0:13.2,4.2104
'0:0:13.3,4.2089
'0:0:13.4,4.2071
'0:0:13.5,4.2052
'0:0:13.6,4.2038
'0:0:13.7,4.2016
'0:0:13.8,4.2005
'0:0:13.9,4.1986
'0:0:14.0,4.1964
'0:0:14.1,4.1946
'0:0:14.2,4.1913
'0:0:14.3,4.1888
'0:0:14.4,4.1862
'0:0:14.5,4.1837
'0:0:14.6,4.1815
'0:0:14.7,4.1800
'0:0:14.8,4.1782
'0:0:14.9,4.1760
'0:0:15.0,4.1742
'0:0:15.1,4.1728
'0:0:15.2,4.1713
'0:0:15.3,4.1688
'0:0:15.4,4.1677
'0:0:15.5,4.1655
'0:0:15.6,4.1641
'0:0:15.7,4.1619
'0:0:15.8,4.1594
'0:0:15.9,4.1572
'0:0:16.0,4.1550
'0:0:16.1,4.1529
'0:0:16.2,4.1510
'0:0:16.3,4.1496
'0:0:16.4,4.1485
'0:0:16.5,4.1464
'0:0:16.6,4.1442
'0:0:16.7,4.1424
'0:0:16.8,4.1395
'0:0:16.9,4.1377
'0:0:17.0,4.1359
'0:0:17.1,4.1338
'0:0:17.2,4.1320
'0:0:17.3,4.1298
'0:0:17.4,4.1284
'0:0:17.5,4.1270
'0:0:17.6,4.1255
'0:0:17.7,4.1230
'0:0:17.8,4.1216
'0:0:17.9,4.1195
'0:0:18.0,4.1177
'0:0:18.1,4.1163
'0:0:18.2,4.1152
'0:0:18.3,4.1138
'0:0:18.4,4.1127
'0:0:18.5,4.1109
'0:0:18.6,4.1088
'0:0:18.7,4.1074
'0:0:18.8,4.1059
'0:0:18.9,4.1042
'0:0:19.0,4.1027
'0:0:19.1,4.1010
'0:0:19.2,4.0992
'0:0:19.3,4.0978
'0:0:19.4,4.0960
'0:0:19.5,4.0942
'0:0:19.6,4.0924
'0:0:19.7,4.0910
'0:0:19.8,4.0896
'0:0:19.9,4.0882
'0:0:20.0,4.0868
'0:0:20.1,4.0850
'0:0:20.2,4.0840
'0:0:20.3,4.0818
'0:0:20.4,4.0804
'0:0:20.5,4.0794
'0:0:20.6,4.0783
'0:0:20.7,4.0769
'0:0:20.8,4.0758
'0:0:20.9,4.0751
'0:0:21.0,4.0741
'0:0:21.1,4.0737
'0:0:21.2,4.0723
'0:0:21.3,4.0706
'0:0:21.4,4.0695
'0:0:21.5,4.0681
'0:0:21.6,4.0671
'0:0:21.7,4.0660
'0:0:21.8,4.0649
'0:0:21.9,4.0639
'0:0:22.0,4.0621
'0:0:22.1,4.0604
'0:0:22.2,4.0593
'0:0:22.3,4.0572
'0:0:22.4,4.0558
'0:0:22.5,4.0544
'0:0:22.6,4.0530
'0:0:22.7,4.0516
'0:0:22.8,4.0502
'0:0:22.9,4.0492
'0:0:23.0,4.0485
'0:0:23.1,4.0481
'0:0:23.2,4.0474
'0:0:23.3,4.0460
'0:0:23.4,4.0457
'0:0:23.5,4.0443
'0:0:23.6,4.0440
'0:0:23.7,4.0429
'0:0:23.8,4.0419
'0:0:23.9,4.0415
'0:0:24.0,4.0419
'0:0:24.1,4.0415
'0:0:24.2,4.0412
'0:0:24.3,4.0401
'0:0:24.4,4.0398
'0:0:24.5,4.0391
'0:0:24.6,4.0380
'0:0:24.7,4.0366
'0:0:24.8,4.0352
'0:0:24.9,4.0342
'0:0:25.0,4.0332
'0:0:25.1,4.0321
'0:0:25.2,4.0304
'0:0:25.3,4.0290
'0:0:25.4,4.0276
'0:0:25.5,4.0255
'0:0:25.6,4.0245
'0:0:25.7,4.0227
'0:0:25.8,4.0214
'0:0:25.9,4.0203
'0:0:26.0,4.0193
'0:0:26.1,4.0186
'0:0:26.2,4.0176
'0:0:26.3,4.0169
'0:0:26.4,4.0155
'0:0:26.5,4.0141
'0:0:26.6,4.0131
'0:0:26.7,4.0117
'0:0:26.8,4.0106
'0:0:26.9,4.0089
'0:0:27.0,4.0079
'0:0:27.1,4.0065
'0:0:27.2,4.0055
'0:0:27.3,4.0041
'0:0:27.4,4.0024
'0:0:27.5,4.0010
'0:0:27.6,3.9996
'0:0:27.7,3.9979
'0:0:27.8,3.9962
'0:0:27.9,3.9945
'0:0:28.0,3.9931
'0:0:28.1,3.9917
'0:0:28.2,3.9903
'0:0:28.3,3.9893
'0:0:28.4,3.9876
'0:0:28.5,3.9859
'0:0:28.6,3.9838
'0:0:28.7,3.9818
'0:0:28.8,3.9814
'0:0:28.9,3.9804
'0:0:29.0,3.9784
'0:0:29.1,3.9767
'0:0:29.2,3.9756
'0:0:29.3,3.9753
'0:0:29.4,3.9750
'0:0:29.5,3.9729
'0:0:29.6,3.9712
'0:0:29.7,3.9698
'0:0:29.8,3.9681
'0:0:29.9,3.9664
'0:0:30.0,3.9654
'0:0:30.1,3.9637
'0:0:30.2,3.9620
'0:0:30.3,3.9617
'0:0:30.4,3.9596
'0:0:30.5,3.9586
'0:0:30.6,3.9573
'0:0:30.7,3.9562
'0:0:30.8,3.9545
'0:0:30.9,3.9539
'0:0:31.0,3.9525
'0:0:31.1,3.9512
'0:0:31.2,3.9501
'0:0:31.3,3.9491
'0:0:31.4,3.9478
'0:0:31.5,3.9468
'0:0:31.6,3.9461
'0:0:31.7,3.9451
'0:0:31.8,3.9444
'0:0:31.9,3.9441
'0:0:32.0,3.9434
'0:0:32.1,3.9430
'0:0:32.2,3.9427
'0:0:32.3,3.9417
'0:0:32.4,3.9407
'0:0:32.5,3.9400
'0:0:32.6,3.9397
'0:0:32.7,3.9387
'0:0:32.8,3.9373
'0:0:32.9,3.9363
'0:0:33.0,3.9353
'0:0:33.1,3.9343
'0:0:33.2,3.9329
'0:0:33.3,3.9319
'0:0:33.4,3.9309
'0:0:33.5,3.9302
'0:0:33.6,3.9289
'0:0:33.7,3.9275
'0:0:33.8,3.9262
'0:0:33.9,3.9249
'0:0:34.0,3.9238
'0:0:34.1,3.9228
'0:0:34.2,3.9218
'0:0:34.3,3.9208
'0:0:34.4,3.9195
'0:0:34.5,3.9185
'0:0:34.6,3.9175
'0:0:34.7,3.9168
'0:0:34.8,3.9168
'0:0:34.9,3.9151
'0:0:35.0,3.9151
'0:0:35.1,3.9145
'0:0:35.2,3.9138
'0:0:35.3,3.9178
'0:0:35.4,3.9259
'0:0:35.5,3.9333
'0:0:35.6,3.9383
'0:0:35.7,3.9390
'0:0:35.8,3.9255
'0:0:35.9,3.8755
'0:0:36.0,3.8283
'0:0:36.1,3.7847
'0:0:36.2,3.7480
'0:0:36.3,3.7309
'0:0:36.4,3.7033
'0:0:36.5,3.6902
'0:0:36.6,3.8069
'0:0:36.7,4.0048
'0:0:36.8,4.0248
'0:0:36.9,4.0196
'0:0:37.0,4.0138
'0:0:37.1,4.0093
'0:0:37.2,4.0051
'0:0:37.3,4.0024
'0:0:37.4,4.0003
'0:0:37.5,3.9976
'0:0:37.6,3.9948
'0:0:37.7,3.9921
'0:0:37.8,3.9900
'0:0:37.9,3.9873
'0:0:38.0,3.9845
'0:0:38.1,3.9818
'0:0:38.2,3.9797
'0:0:38.3,3.9773
'0:0:38.4,3.9746
'0:0:38.5,3.9719
'0:0:38.6,3.9695
'0:0:38.7,3.9675
'0:0:38.8,3.9664
'0:0:38.9,3.9644
'0:0:39.0,3.9624
'0:0:39.1,3.9607
'0:0:39.2,3.9590
'0:0:39.3,3.9566
